,symboling,normalized-losses,make,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,highway-L/100km,price_binned,diesel,gas,std,turbo
161,1,0.5392670157068062,toyota,two,sedan,rwd,front,0.2303206997084549,0.4119402985074626,0.3162393162393164,0.40000000000000036,0.3013964313421257,dohc,four,0.13962264150943396,mpfi,0.5000000000000001,0.480952380952381,0.15000000000000002,0.29906542056074764,1.0,26,29,9298,0.3194444444444444,0.3629764065335753,Low,0,1,1,0
162,1,0.5392670157068062,toyota,two,hatchback,rwd,front,0.2303206997084549,0.4119402985074626,0.3162393162393164,0.40000000000000036,0.31497284716834756,dohc,four,0.13962264150943396,mpfi,0.5000000000000001,0.480952380952381,0.15000000000000002,0.29906542056074764,1.0,26,29,9538,0.3194444444444444,0.3629764065335753,Low,0,1,1,0
163,2,0.3612565445026178,toyota,two,hardtop,rwd,front,0.3440233236151606,0.5238805970149253,0.45299145299145266,0.35000000000000026,0.40806826997672613,ohc,four,0.32075471698113206,mpfi,0.7714285714285716,0.680952380952381,0.14375000000000004,0.3177570093457944,0.2653061224489796,24,30,8449,0.3761574074074074,0.33684210526315783,Low,0,1,1,0
164,2,0.3612565445026178,toyota,two,hardtop,rwd,front,0.3440233236151606,0.5238805970149253,0.45299145299145266,0.35000000000000026,0.4065166795965865,ohc,four,0.32075471698113206,mpfi,0.7714285714285716,0.680952380952381,0.14375000000000004,0.3177570093457944,0.2653061224489796,24,30,9639,0.3761574074074074,0.33684210526315783,Low,0,1,1,0
165,2,0.3612565445026178,toyota,two,hatchback,rwd,front,0.3440233236151606,0.5238805970149253,0.45299145299145266,0.35000000000000026,0.41233514352211015,ohc,four,0.32075471698113206,mpfi,0.7714285714285716,0.680952380952381,0.14375000000000004,0.3177570093457944,0.2653061224489796,24,30,9989,0.3761574074074074,0.33684210526315783,Low,0,1,1,0
166,2,0.3612565445026178,toyota,two,hardtop,rwd,front,0.3440233236151606,0.5238805970149253,0.45299145299145266,0.35000000000000026,0.46198603568657876,ohc,four,0.32075471698113206,mpfi,0.7714285714285716,0.680952380952381,0.14375000000000004,0.3177570093457944,0.2653061224489796,24,30,11199,0.3761574074074074,0.33684210526315783,Low,0,1,1,0
167,2,0.3612565445026178,toyota,two,hatchback,rwd,front,0.3440233236151606,0.5238805970149253,0.45299145299145266,0.35000000000000026,0.47556245151280063,ohc,four,0.32075471698113206,mpfi,0.7714285714285716,0.680952380952381,0.14375000000000004,0.3177570093457944,0.2653061224489796,24,30,11549,0.3761574074074074,0.33684210526315783,Low,0,1,1,0
168,2,0.3612565445026178,toyota,two,convertible,rwd,front,0.3440233236151606,0.5238805970149253,0.45299145299145266,0.43333333333333357,0.5768037238169124,ohc,four,0.32075471698113206,mpfi,0.7714285714285716,0.680952380952381,0.14375000000000004,0.3177570093457944,0.2653061224489796,24,30,17669,0.3761574074074074,0.33684210526315783,Low,0,1,1,0
169,-1,0.0,toyota,four,sedan,fwd,front,0.4606413994169098,0.5149253731343284,0.52991452991453,0.5916666666666668,0.32505818463925523,ohc,four,0.23018867924528302,mpfi,0.55,0.7000000000000001,0.10624999999999996,0.205607476635514,0.02040816326530612,29,34,8948,0.24904214559386975,0.2476780185758514,Low,0,1,1,0
170,-1,0.0,toyota,four,sedan,fwd,front,0.4606413994169098,0.5149253731343284,0.52991452991453,0.5916666666666668,0.3847944142746315,ohc,four,0.18490566037735848,idi,0.5214285714285715,0.6095238095238096,0.96875,0.11682242990654206,0.14285714285714285,30,33,10698,0.2287037037037037,0.26794258373205737,Low,1,0,0,1
171,-1,0.0,toyota,four,hatchback,fwd,front,0.4606413994169098,0.5149253731343284,0.52991452991453,0.5083333333333334,0.3591931730023274,ohc,four,0.23018867924528302,mpfi,0.55,0.7000000000000001,0.10624999999999996,0.205607476635514,0.02040816326530612,27,32,9988,0.29423868312757206,0.28947368421052627,Low,0,1,1,0
172,-1,0.0,toyota,four,sedan,fwd,front,0.4606413994169098,0.5149253731343284,0.52991452991453,0.5916666666666668,0.3591931730023274,ohc,four,0.23018867924528302,mpfi,0.55,0.7000000000000001,0.10624999999999996,0.205607476635514,0.02040816326530612,27,32,10898,0.29423868312757206,0.28947368421052627,Low,0,1,1,0
173,-1,0.0,toyota,four,hatchback,fwd,front,0.4606413994169098,0.5149253731343284,0.52991452991453,0.5083333333333334,0.3762606671838635,ohc,four,0.23018867924528302,mpfi,0.55,0.7000000000000001,0.10624999999999996,0.205607476635514,0.02040816326530612,27,32,11248,0.29423868312757206,0.28947368421052627,Low,0,1,1,0
174,3,0.6910994764397905,toyota,two,hatchback,rwd,front,0.47521865889212844,0.6328358208955225,0.6324786324786328,0.35000000000000026,0.5771916214119472,dohc,six,0.41509433962264153,mpfi,0.5214285714285715,0.6095238095238096,0.14375000000000004,0.5280373831775701,0.42857142857142855,20,24,16558,0.5236111111111111,0.5263157894736841,Low,0,1,1,0
175,3,0.6910994764397905,toyota,two,hatchback,rwd,front,0.47521865889212844,0.6328358208955225,0.6324786324786328,0.35000000000000026,0.5927075252133437,dohc,six,0.41509433962264153,mpfi,0.5214285714285715,0.6095238095238096,0.14375000000000004,0.5280373831775701,0.42857142857142855,19,24,15998,0.5701754385964912,0.5263157894736841,Low,0,1,1,0
176,-1,0.13089005235602094,toyota,four,sedan,rwd,front,0.521865889212828,0.6970149253731346,0.52991452991453,0.5250000000000004,0.6373157486423584,dohc,six,0.41509433962264153,mpfi,0.5214285714285715,0.6095238095238096,0.13749999999999996,0.5046728971962616,0.42857142857142855,20,24,15690,0.5236111111111111,0.5263157894736841,Low,0,1,1,0
177,-1,0.29842931937172773,toyota,four,wagon,rwd,front,0.521865889212828,0.6970149253731346,0.52991452991453,0.5250000000000004,0.6450737005430567,dohc,six,0.37735849056603776,mpfi,0.5214285714285715,0.6095238095238096,0.13749999999999996,0.5046728971962616,0.42857142857142855,19,24,15750,0.5701754385964912,0.5263157894736841,Low,0,1,1,0
178,2,0.29842931937172773,volkswagen,two,sedan,fwd,front,0.3119533527696793,0.4567164179104477,0.4444444444444446,0.6583333333333338,0.29984484096198605,ohc,four,0.13584905660377358,idi,0.3357142857142856,0.6333333333333333,1.0,0.018691588785046728,0.2653061224489796,37,46,7775,0.11711711711711714,0.0732265446224256,Low,1,0,1,0
179,2,0.29842931937172773,volkswagen,two,sedan,fwd,front,0.3119533527696793,0.4567164179104477,0.4444444444444446,0.6583333333333338,0.2796741660201707,ohc,four,0.1811320754716981,mpfi,0.46428571428571425,0.6333333333333333,0.125,0.17289719626168223,0.4489795918367347,27,34,7975,0.29423868312757206,0.2476780185758514,Low,0,1,1,0
180,2,0.1518324607329843,volkswagen,four,sedan,fwd,front,0.3119533527696793,0.4567164179104477,0.4444444444444446,0.6583333333333338,0.30100853374709075,ohc,four,0.13584905660377358,idi,0.3357142857142856,0.6333333333333333,1.0,0.018691588785046728,0.2653061224489796,37,46,7995,0.11711711711711714,0.0732265446224256,Low,1,0,1,0
181,2,0.1518324607329843,volkswagen,four,sedan,fwd,front,0.3119533527696793,0.4567164179104477,0.4444444444444446,0.6583333333333338,0.2808378588052754,ohc,four,0.1811320754716981,mpfi,0.46428571428571425,0.6333333333333333,0.125,0.17289719626168223,0.4489795918367347,27,34,8195,0.29423868312757206,0.2476780185758514,Low,0,1,1,0
182,2,0.1518324607329843,volkswagen,four,sedan,fwd,front,0.3119533527696793,0.4567164179104477,0.4444444444444446,0.6583333333333338,0.30527540729247477,ohc,four,0.1811320754716981,mpfi,0.46428571428571425,0.6333333333333333,0.125,0.17289719626168223,0.4489795918367347,27,34,8495,0.29423868312757206,0.2476780185758514,Low,0,1,1,0
183,2,0.1518324607329843,volkswagen,four,sedan,fwd,front,0.3119533527696793,0.4567164179104477,0.4444444444444446,0.6583333333333338,0.32234290147401085,ohc,four,0.13584905660377358,idi,0.3357142857142856,0.6333333333333333,1.0,0.09345794392523364,0.14285714285714285,37,42,9495,0.11711711711711714,0.12030075187969919,Low,1,0,0,1
184,2,0.1518324607329843,volkswagen,four,sedan,fwd,front,0.3119533527696793,0.4567164179104477,0.4444444444444446,0.6583333333333338,0.31497284716834756,ohc,four,0.1811320754716981,mpfi,0.46428571428571425,0.6333333333333333,0.1875,0.24299065420560748,0.5510204081632653,26,32,9995,0.3194444444444444,0.28947368421052627,Low,0,1,1,0
185,3,0.29842931937172773,volkswagen,two,convertible,fwd,front,0.2303206997084549,0.27164179104477637,0.33333333333333376,0.6500000000000004,0.29712955779674166,ohc,four,0.1811320754716981,mpfi,0.46428571428571425,0.6333333333333333,0.09375,0.19626168224299065,0.5510204081632653,24,29,11595,0.3761574074074074,0.3629764065335753,Low,0,1,1,0
186,3,1.0,volkswagen,two,hatchback,fwd,front,0.2303206997084549,0.3671641791044775,0.3162393162393164,0.3000000000000001,0.2843289371605896,ohc,four,0.1811320754716981,mpfi,0.46428571428571425,0.6333333333333333,0.09375,0.19626168224299065,0.5510204081632653,24,29,9980,0.3761574074074074,0.3629764065335753,Low,0,1,1,0
187,0,0.29842931937172773,volkswagen,four,sedan,fwd,front,0.4023323615160352,0.5835820895522387,0.5641025641025647,0.6083333333333337,0.45500387897595035,ohc,five,0.2830188679245283,mpfi,0.46428571428571425,0.6333333333333333,0.09375,0.2897196261682243,0.5510204081632653,19,24,13295,0.5701754385964912,0.5263157894736841,Low,0,1,1,0
188,0,0.29842931937172773,volkswagen,four,sedan,fwd,front,0.4023323615160352,0.5835820895522387,0.5641025641025647,0.6083333333333337,0.42319627618308764,ohc,four,0.13584905660377358,idi,0.3357142857142856,0.6333333333333333,1.0,0.09345794392523364,0.14285714285714285,33,38,13845,0.17508417508417506,0.17728531855955673,Low,1,0,0,1
189,0,0.29842931937172773,volkswagen,four,wagon,fwd,front,0.4023323615160352,0.6268656716417911,0.5641025641025647,0.6083333333333337,0.4169899146625291,ohc,four,0.1811320754716981,mpfi,0.46428571428571425,0.6333333333333333,0.125,0.18691588785046728,0.5510204081632653,25,31,12290,0.3466666666666667,0.31239388794567063,Low,0,1,1,0
190,-2,0.19895287958115182,volvo,four,sedan,rwd,front,0.5160349854227404,0.711940298507463,0.5897435897435901,0.7000000000000005,0.552366175329713,ohc,four,0.3018867924528302,mpfi,0.8857142857142856,0.5142857142857143,0.15625,0.308411214953271,0.5102040816326531,23,28,12940,0.4082125603864734,0.3909774436090225,Low,0,1,1,0
191,-1,0.04712041884816754,volvo,four,wagon,rwd,front,0.5160349854227404,0.711940298507463,0.5897435897435901,0.8083333333333336,0.5996896819239721,ohc,four,0.3018867924528302,mpfi,0.8857142857142856,0.5142857142857143,0.15625,0.308411214953271,0.5102040816326531,23,28,13415,0.4082125603864734,0.3909774436090225,Low,0,1,1,0
192,-2,0.19895287958115182,volvo,four,sedan,rwd,front,0.5160349854227404,0.711940298507463,0.5897435897435901,0.7000000000000005,0.5612878200155159,ohc,four,0.3018867924528302,mpfi,0.8857142857142856,0.5142857142857143,0.15625,0.308411214953271,0.5102040816326531,24,28,15985,0.3761574074074074,0.3909774436090225,Low,0,1,1,0
193,-1,0.04712041884816754,volvo,four,wagon,rwd,front,0.5160349854227404,0.711940298507463,0.5897435897435901,0.8083333333333336,0.6027928626842514,ohc,four,0.3018867924528302,mpfi,0.8857142857142856,0.5142857142857143,0.15625,0.308411214953271,0.5102040816326531,24,28,16515,0.3761574074074074,0.3909774436090225,Low,0,1,1,0
194,-2,0.19895287958115182,volvo,four,sedan,rwd,front,0.5160349854227404,0.711940298507463,0.5897435897435901,0.7000000000000005,0.6039565554693561,ohc,four,0.26037735849056604,mpfi,0.7714285714285716,0.5142857142857143,0.03125,0.5327102803738317,0.3877551020408163,17,22,18420,0.6797385620915033,0.6124401913875598,Low,0,1,0,1
195,-1,0.04712041884816754,volvo,four,wagon,rwd,front,0.5160349854227404,0.711940298507463,0.5897435897435901,0.8083333333333336,0.6474010861132661,ohc,four,0.26037735849056604,mpfi,0.7714285714285716,0.5142857142857143,0.03125,0.5327102803738317,0.3877551020408163,17,22,18950,0.6797385620915033,0.6124401913875598,Medium,0,1,0,1
196,-1,0.15706806282722513,volvo,four,sedan,rwd,front,0.6559766763848395,0.711940298507463,0.7350427350427355,0.6416666666666669,0.5678820791311094,ohc,four,0.3018867924528302,mpfi,0.8857142857142856,0.5142857142857143,0.15625,0.308411214953271,0.5102040816326531,23,28,16845,0.4082125603864734,0.3909774436090225,Low,0,1,1,0
197,-1,0.15706806282722513,volvo,four,sedan,rwd,front,0.6559766763848395,0.711940298507463,0.7264957264957264,0.6416666666666669,0.6055081458494957,ohc,four,0.3018867924528302,mpfi,0.8857142857142856,0.5142857142857143,0.10624999999999996,0.5233644859813084,0.46938775510204084,19,25,19045,0.5701754385964912,0.4884210526315789,Medium,0,1,0,1
198,-1,0.15706806282722513,volvo,four,sedan,rwd,front,0.6559766763848395,0.711940298507463,0.7350427350427355,0.6416666666666669,0.591155934833204,ohcv,six,0.4226415094339623,mpfi,0.7428571428571429,0.38095238095238104,0.11250000000000004,0.40186915887850466,0.5510204081632653,18,23,21485,0.6219135802469136,0.5675057208237986,Medium,0,1,1,0
199,-1,0.15706806282722513,volvo,four,sedan,rwd,front,0.6559766763848395,0.711940298507463,0.7350427350427355,0.6416666666666669,0.6706749418153607,ohc,six,0.3169811320754717,idi,0.3357142857142856,0.6333333333333333,1.0,0.27102803738317754,0.2653061224489796,26,27,22470,0.3194444444444444,0.42105263157894735,Medium,1,0,0,1
200,-1,0.15706806282722513,volvo,four,sedan,rwd,front,0.6559766763848395,0.711940298507463,0.7350427350427355,0.6416666666666669,0.6105508145849495,ohc,four,0.3018867924528302,mpfi,0.8857142857142856,0.5142857142857143,0.15625,0.308411214953271,0.5102040816326531,19,25,22625,0.5701754385964912,0.4884210526315789,Medium,0,1,0,1
